condition,trial,time_s,hand,base_frame,x_m,y_m,z_m,qx,qy,qz,qw
P2_intermedia,2,1.094122,L_hand_base_link,world,0.36433958,0.25644240,0.13636950,-0.01723857,-0.01154327,0.69393450,0.71973918
P2_intermedia,2,1.114326,L_hand_base_link,world,0.36433958,0.25644240,0.13636950,-0.01723857,-0.01154327,0.69393450,0.71973918
P2_intermedia,3,0.010424,L_hand_base_link,world,0.28800665,0.20949643,0.09498055,0.00004665,0.00000202,0.70704492,0.70716864
P2_intermedia,3,0.030470,L_hand_base_link,world,0.28800665,0.20949643,0.09498055,0.00004665,0.00000202,0.70704492,0.70716864
P2_intermedia,3,0.050430,L_hand_base_link,world,0.28800665,0.20949643,0.09498055,0.00004665,0.00000202,0.70704492,0.70716864
P2_intermedia,3,0.070343,L_hand_base_link,world,0.28813940,0.20953430,0.09505016,-0.00003469,-0.00003994,0.70699571,0.70721783
P2_intermedia,3,0.090660,L_hand_base_link,world,0.28813940,0.20953430,0.09505016,-0.00003469,-0.00003994,0.70699571,0.70721783
P2_intermedia,3,0.110493,L_hand_base_link,world,0.28813940,0.20953430,0.09505016,-0.00003469,-0.00003994,0.70699571,0.70721783
P2_intermedia,3,0.130571,L_hand_base_link,world,0.28813940,0.20953430,0.09505016,-0.00003469,-0.00003994,0.70699571,0.70721783
P2_intermedia,3,0.150443,L_hand_base_link,world,0.28928438,0.20986291,0.09565152,-0.00072449,-0.00039676,0.70657172,0.70764095
P2_intermedia,3,0.170496,L_hand_base_link,world,0.28928438,0.20986291,0.09565152,-0.00072449,-0.00039676,0.70657172,0.70764095
P2_intermedia,3,0.190489,L_hand_base_link,world,0.28928438,0.20986291,0.09565152,-0.00072449,-0.00039676,0.70657172,0.70764095
P2_intermedia,3,0.210320,L_hand_base_link,world,0.29141451,0.21048444,0.09677472,-0.00195077,-0.00103653,0.70578555,0.70842210
P2_intermedia,3,0.230656,L_hand_base_link,world,0.29141451,0.21048444,0.09677472,-0.00195077,-0.00103653,0.70578555,0.70842210
P2_intermedia,3,0.250453,L_hand_base_link,world,0.29141451,0.21048444,0.09677472,-0.00195077,-0.00103653,0.70578555,0.70842210
P2_intermedia,3,0.270445,L_hand_base_link,world,0.29141451,0.21048444,0.09677472,-0.00195077,-0.00103653,0.70578555,0.70842210
P2_intermedia,3,0.290550,L_hand_base_link,world,0.29453723,0.21142121,0.09843166,-0.00361027,-0.00191851,0.70464207,0.70955115
P2_intermedia,3,0.310434,L_hand_base_link,world,0.29453723,0.21142121,0.09843166,-0.00361027,-0.00191851,0.70464207,0.70955115
P2_intermedia,3,0.330492,L_hand_base_link,world,0.29453723,0.21142121,0.09843166,-0.00361027,-0.00191851,0.70464207,0.70955115
P2_intermedia,3,0.350328,L_hand_base_link,world,0.29861642,0.21269552,0.10061448,-0.00551963,-0.00297256,0.70317232,0.71099183
P2_intermedia,3,0.370418,L_hand_base_link,world,0.29861642,0.21269552,0.10061448,-0.00551963,-0.00297256,0.70317232,0.71099183
P2_intermedia,3,0.390453,L_hand_base_link,world,0.29861642,0.21269552,0.10061448,-0.00551963,-0.00297256,0.70317232,0.71099183
P2_intermedia,3,0.410450,L_hand_base_link,world,0.29861642,0.21269552,0.10061448,-0.00551963,-0.00297256,0.70317232,0.71099183
P2_intermedia,3,0.430447,L_hand_base_link,world,0.30359831,0.21433975,0.10330845,-0.00743216,-0.00411388,0.70143094,0.71268680
P2_intermedia,3,0.450591,L_hand_base_link,world,0.30359831,0.21433975,0.10330845,-0.00743216,-0.00411388,0.70143094,0.71268680
P2_intermedia,3,0.470476,L_hand_base_link,world,0.30359831,0.21433975,0.10330845,-0.00743216,-0.00411388,0.70143094,0.71268680
P2_intermedia,3,0.490320,L_hand_base_link,world,0.30942892,0.21640588,0.10650089,-0.00904607,-0.00525533,0.69949886,0.71455713
P2_intermedia,3,0.510468,L_hand_base_link,world,0.30942892,0.21640588,0.10650089,-0.00904607,-0.00525533,0.69949886,0.71455713
P2_intermedia,3,0.530470,L_hand_base_link,world,0.30942892,0.21640588,0.10650089,-0.00904607,-0.00525533,0.69949886,0.71455713
P2_intermedia,3,0.550604,L_hand_base_link,world,0.30942892,0.21640588,0.10650089,-0.00904607,-0.00525533,0.69949886,0.71455713
P2_intermedia,3,0.570370,L_hand_base_link,world,0.31603417,0.21896341,0.11017061,-0.01000061,-0.00631273,0.69750020,0.71648699
P2_intermedia,3,0.590515,L_hand_base_link,world,0.31603417,0.21896341,0.11017061,-0.01000061,-0.00631273,0.69750020,0.71648699
P2_intermedia,3,0.610659,L_hand_base_link,world,0.31603417,0.21896341,0.11017061,-0.01000061,-0.00631273,0.69750020,0.71648699
P2_intermedia,3,0.630325,L_hand_base_link,world,0.32334865,0.22211534,0.11430510,-0.00988895,-0.00722113,0.69560365,0.71832140
P2_intermedia,3,0.650659,L_hand_base_link,world,0.32334865,0.22211534,0.11430510,-0.00988895,-0.00722113,0.69560365,0.71832140
P2_intermedia,3,0.670456,L_hand_base_link,world,0.32334865,0.22211534,0.11430510,-0.00988895,-0.00722113,0.69560365,0.71832140
P2_intermedia,3,0.690432,L_hand_base_link,world,0.32334865,0.22211534,0.11430510,-0.00988895,-0.00722113,0.69560365,0.71832140
P2_intermedia,3,0.710565,L_hand_base_link,world,0.33125472,0.22597632,0.11886889,-0.00827496,-0.00793929,0.69404609,0.71983923
P2_intermedia,3,0.730415,L_hand_base_link,world,0.33125472,0.22597632,0.11886889,-0.00827496,-0.00793929,0.69404609,0.71983923
P2_intermedia,3,0.750492,L_hand_base_link,world,0.33125472,0.22597632,0.11886889,-0.00827496,-0.00793929,0.69404609,0.71983923
P2_intermedia,3,0.770395,L_hand_base_link,world,0.33860204,0.23007194,0.12321623,-0.00527732,-0.00841443,0.69318393,0.72069230
P2_intermedia,3,0.790483,L_hand_base_link,world,0.33860204,0.23007194,0.12321623,-0.00527732,-0.00841443,0.69318393,0.72069230
P2_intermedia,3,0.810486,L_hand_base_link,world,0.33860204,0.23007194,0.12321623,-0.00527732,-0.00841443,0.69318393,0.72069230
P2_intermedia,3,0.830444,L_hand_base_link,world,0.33860204,0.23007194,0.12321623,-0.00527732,-0.00841443,0.69318393,0.72069230
P2_intermedia,3,0.850352,L_hand_base_link,world,0.34489294,0.23403864,0.12703918,-0.00148730,-0.00871938,0.69299657,0.72088661
P2_intermedia,3,0.870589,L_hand_base_link,world,0.34489294,0.23403864,0.12703918,-0.00148730,-0.00871938,0.69299657,0.72088661
P2_intermedia,3,0.890417,L_hand_base_link,world,0.34489294,0.23403864,0.12703918,-0.00148730,-0.00871938,0.69299657,0.72088661
P2_intermedia,3,0.910326,L_hand_base_link,world,0.35020861,0.23777326,0.13035931,0.00264272,-0.00893628,0.69330590,0.72058316
P2_intermedia,3,0.930598,L_hand_base_link,world,0.35020861,0.23777326,0.13035931,0.00264272,-0.00893628,0.69330590,0.72058316
P2_intermedia,3,0.950496,L_hand_base_link,world,0.35020861,0.23777326,0.13035931,0.00264272,-0.00893628,0.69330590,0.72058316
P2_intermedia,3,0.970494,L_hand_base_link,world,0.35020861,0.23777326,0.13035931,0.00264272,-0.00893628,0.69330590,0.72058316
P2_intermedia,3,0.990439,L_hand_base_link,world,0.35461847,0.24117256,0.13318972,0.00674169,-0.00910893,0.69393342,0.71994998
P2_intermedia,3,1.010467,L_hand_base_link,world,0.35461847,0.24117256,0.13318972,0.00674169,-0.00910893,0.69393342,0.71994998
P2_intermedia,3,1.030602,L_hand_base_link,world,0.35461847,0.24117256,0.13318972,0.00674169,-0.00910893,0.69393342,0.71994998
P2_intermedia,3,1.050324,L_hand_base_link,world,0.35817497,0.24413454,0.13553203,0.01050736,-0.00925579,0.69471170,0.71915199
P2_intermedia,3,1.070497,L_hand_base_link,world,0.35817497,0.24413454,0.13553203,0.01050736,-0.00925579,0.69471170,0.71915199
P2_intermedia,3,1.090465,L_hand_base_link,world,0.35817497,0.24413454,0.13553203,0.01050736,-0.00925579,0.69471170,0.71915199
P2_intermedia,3,1.110423,L_hand_base_link,world,0.35817497,0.24413454,0.13553203,0.01050736,-0.00925579,0.69471170,0.71915199
P2_intermedia,3,1.130539,L_hand_base_link,world,0.36092643,0.24657302,0.13738628,0.01371026,-0.00938062,0.69549495,0.71833892
P2_intermedia,3,1.150449,L_hand_base_link,world,0.36092643,0.24657302,0.13738628,0.01371026,-0.00938062,0.69549495,0.71833892
P2_intermedia,3,1.170465,L_hand_base_link,world,0.36092643,0.24657302,0.13738628,0.01371026,-0.00938062,0.69549495,0.71833892
P2_intermedia,3,1.190908,L_hand_base_link,world,0.36290601,0.24841218,0.13874581,0.01617436,-0.00947935,0.69616263,0.71763927
P2_intermedia,3,1.210435,L_hand_base_link,world,0.36290601,0.24841218,0.13874581,0.01617436,-0.00947935,0.69616263,0.71763927
P2_intermedia,3,1.230511,L_hand_base_link,world,0.36290601,0.24841218,0.13874581,0.01617436,-0.00947935,0.69616263,0.71763927
P2_intermedia,3,1.250593,L_hand_base_link,world,0.36290601,0.24841218,0.13874581,0.01617436,-0.00947935,0.69616263,0.71763927
P2_intermedia,3,1.270432,L_hand_base_link,world,0.36414288,0.24959910,0.13960699,0.01778288,-0.00954572,0.69662611,0.71715041
P2_intermedia,3,1.290498,L_hand_base_link,world,0.36414288,0.24959910,0.13960699,0.01778288,-0.00954572,0.69662611,0.71715041
P2_intermedia,3,1.310456,L_hand_base_link,world,0.36414288,0.24959910,0.13960699,0.01778288,-0.00954572,0.69662611,0.71715041
P2_intermedia,3,1.330334,L_hand_base_link,world,0.36465162,0.25009600,0.13996398,0.01846005,-0.00957420,0.69682738,0.71693735
P2_intermedia,3,1.350578,L_hand_base_link,world,0.36465162,0.25009600,0.13996398,0.01846005,-0.00957420,0.69682738,0.71693735
P2_intermedia,3,1.370419,L_hand_base_link,world,0.36465162,0.25009600,0.13996398,0.01846005,-0.00957420,0.69682738,0.71693735
P3_borde,1,0.015214,L_hand_base_link,world,0.28799579,0.20948717,0.09495332,0.00002763,0.00003828,0.70705109,0.70716246
P3_borde,1,0.035328,L_hand_base_link,world,0.28799579,0.20948717,0.09495332,0.00002763,0.00003828,0.70705109,0.70716246
P3_borde,1,0.055063,L_hand_base_link,world,0.28804853,0.20953534,0.09499358,0.00000125,-0.00006520,0.70707598,0.70713757
P3_borde,1,0.075225,L_hand_base_link,world,0.28804853,0.20953534,0.09499358,0.00000125,-0.00006520,0.70707598,0.70713757
P3_borde,1,0.095217,L_hand_base_link,world,0.28804853,0.20953534,0.09499358,0.00000125,-0.00006520,0.70707598,0.70713757
P3_borde,1,0.115349,L_hand_base_link,world,0.28804853,0.20953534,0.09499358,0.00000125,-0.00006520,0.70707598,0.70713757
P3_borde,1,0.135412,L_hand_base_link,world,0.28888354,0.21030026,0.09563318,-0.00041462,-0.00170603,0.70747057,0.70674063
P3_borde,1,0.155224,L_hand_base_link,world,0.28888354,0.21030026,0.09563318,-0.00041462,-0.00170603,0.70747057,0.70674063
P3_borde,1,0.175210,L_hand_base_link,world,0.28888354,0.21030026,0.09563318,-0.00041462,-0.00170603,0.70747057,0.70674063
P3_borde,1,0.195260,L_hand_base_link,world,0.29054283,0.21183279,0.09691630,-0.00123060,-0.00497888,0.70825718,0.70593588
P3_borde,1,0.215245,L_hand_base_link,world,0.29054283,0.21183279,0.09691630,-0.00123060,-0.00497888,0.70825718,0.70593588
P3_borde,1,0.235316,L_hand_base_link,world,0.29054283,0.21183279,0.09691630,-0.00123060,-0.00497888,0.70825718,0.70593588
P3_borde,1,0.255223,L_hand_base_link,world,0.29054283,0.21183279,0.09691630,-0.00123060,-0.00497888,0.70825718,0.70593588
P3_borde,1,0.275200,L_hand_base_link,world,0.29301832,0.21415098,0.09886103,-0.00242133,-0.00989214,0.70943742,0.70469485
P3_borde,1,0.295242,L_hand_base_link,world,0.29301832,0.21415098,0.09886103,-0.00242133,-0.00989214,0.70943742,0.70469485
P3_borde,1,0.315180,L_hand_base_link,world,0.29301832,0.21415098,0.09886103,-0.00242133,-0.00989214,0.70943742,0.70469485
P3_borde,1,0.335082,L_hand_base_link,world,0.29625879,0.21724548,0.10146317,-0.00392924,-0.01637927,0.71099588,0.70299441
P3_borde,1,0.355353,L_hand_base_link,world,0.29625879,0.21724548,0.10146317,-0.00392924,-0.01637927,0.71099588,0.70299441
P3_borde,1,0.375214,L_hand_base_link,world,0.29625879,0.21724548,0.10146317,-0.00392924,-0.01637927,0.71099588,0.70299441
P3_borde,1,0.395215,L_hand_base_link,world,0.29625879,0.21724548,0.10146317,-0.00392924,-0.01637927,0.71099588,0.70299441
P3_borde,1,0.415171,L_hand_base_link,world,0.30019283,0.22109885,0.10471110,-0.00567683,-0.02434008,0.71291151,0.70080847
P3_borde,1,0.435259,L_hand_base_link,world,0.30019283,0.22109885,0.10471110,-0.00567683,-0.02434008,0.71291151,0.70080847
P3_borde,1,0.455349,L_hand_base_link,world,0.30019283,0.22109885,0.10471110,-0.00567683,-0.02434008,0.71291151,0.70080847
P3_borde,1,0.475107,L_hand_base_link,world,0.30473446,0.22568854,0.10858683,-0.00757052,-0.03364690,0.71516082,0.69810857
P3_borde,1,0.495223,L_hand_base_link,world,0.30473446,0.22568854,0.10858683,-0.00757052,-0.03364690,0.71516082,0.69810857
P3_borde,1,0.515339,L_hand_base_link,world,0.30473446,0.22568854,0.10858683,-0.00757052,-0.03364690,0.71516082,0.69810857
P3_borde,1,0.535274,L_hand_base_link,world,0.30473446,0.22568854,0.10858683,-0.00757052,-0.03364690,0.71516082,0.69810857
P3_borde,1,0.555261,L_hand_base_link,world,0.30978876,0.23098987,0.11306687,-0.00950416,-0.04415008,0.71772116,0.69486458
P3_borde,1,0.575232,L_hand_base_link,world,0.30978876,0.23098987,0.11306687,-0.00950416,-0.04415008,0.71772116,0.69486458
P3_borde,1,0.595247,L_hand_base_link,world,0.30978876,0.23098987,0.11306687,-0.00950416,-0.04415008,0.71772116,0.69486458
P3_borde,1,0.615711,L_hand_base_link,world,0.31523713,0.23695664,0.11810420,-0.01135567,-0.05563971,0.72056329,0.69105992
P3_borde,1,0.635163,L_hand_base_link,world,0.31523713,0.23695664,0.11810420,-0.01135567,-0.05563971,0.72056329,0.69105992
P3_borde,1,0.655285,L_hand_base_link,world,0.31523713,0.23695664,0.11810420,-0.01135567,-0.05563971,0.72056329,0.69105992
P3_borde,1,0.675352,L_hand_base_link,world,0.31523713,0.23695664,0.11810420,-0.01135567,-0.05563971,0.72056329,0.69105992
P3_borde,1,0.695101,L_hand_base_link,world,0.32096597,0.24354660,0.12364821,-0.01300057,-0.06789658,0.72366540,0.68668001
P3_borde,1,0.715243,L_hand_base_link,world,0.32096597,0.24354660,0.12364821,-0.01300057,-0.06789658,0.72366540,0.68668001
P3_borde,1,0.735235,L_hand_base_link,world,0.32096597,0.24354660,0.12364821,-0.01300057,-0.06789658,0.72366540,0.68668001
P3_borde,1,0.755105,L_hand_base_link,world,0.32684509,0.25069201,0.12961876,-0.01430836,-0.08063704,0.72700040,0.68173555
P3_borde,1,0.775213,L_hand_base_link,world,0.32684509,0.25069201,0.12961876,-0.01430836,-0.08063704,0.72700040,0.68173555
P3_borde,1,0.795211,L_hand_base_link,world,0.32684509,0.25069201,0.12961876,-0.01430836,-0.08063704,0.72700040,0.68173555
P3_borde,1,0.815207,L_hand_base_link,world,0.32684509,0.25069201,0.12961876,-0.01430836,-0.08063704,0.72700040,0.68173555
P3_borde,1,0.835198,L_hand_base_link,world,0.33275289,0.25832121,0.13592383,-0.01515467,-0.09355613,0.73054680,0.67625362
P3_borde,1,0.855168,L_hand_base_link,world,0.33275289,0.25832121,0.13592383,-0.01515467,-0.09355613,0.73054680,0.67625362
P3_borde,1,0.875226,L_hand_base_link,world,0.33275289,0.25832121,0.13592383,-0.01515467,-0.09355613,0.73054680,0.67625362
